17:43:49 INFO  manager.ApplManager - Tests starts on Chrome Driver
17:43:54 INFO  tests.TestBase - Start test--->addNewCarTestPositive
17:43:54 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //a[text()=' Log in ']
17:43:54 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in ']was found
17:43:54 INFO  tests.TestBase - Test starts with emai-->goodwin49@mail.ru
17:43:54 INFO  tests.TestBase - Test starts with password-->Car12345
17:43:54 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //div[@class='header']/a[6]
17:43:54 INFO  manager.MyListener - The element with locator-->By.xpath: //div[@class='header']/a[6]was found
17:43:54 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //input[@autocomplete='username']
17:43:54 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@autocomplete='username']was found
17:43:54 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //input[@autocomplete='current-password']
17:43:54 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@autocomplete='current-password']was found
17:43:55 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //button[@type='submit']
17:43:55 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit']was found
17:43:55 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //button[text()='Ok']
17:43:55 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok']was found
17:43:55 INFO  manager.MyListener - Start searching element by locator-->By.xpath: //button[text()='Ok']
17:43:55 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok']was found
17:43:57 INFO  manager.MyListener - Start searching element by locator-->By.id: 1
17:43:57 INFO  manager.MyListener - The element with locator-->By.id: 1was found
17:43:57 INFO  manager.MyListener - Start searching element by locator-->By.cssSelector: h2
17:43:57 INFO  manager.MyListener - The element with locator-->By.cssSelector: h2was found
17:43:57 INFO  manager.MyListener - Start searching element by locator-->By.id: pickUpPlace
17:43:57 INFO  manager.MyListener - The element with locator-->By.id: pickUpPlacewas found
17:43:57 INFO  manager.MyListener - Start searching element by locator-->By.cssSelector: div.pac-item
17:43:57 INFO  manager.MyListener - The element with locator-->By.cssSelector: div.pac-itemwas found
17:43:58 INFO  manager.MyListener - Start searching element by locator-->By.id: make
17:43:58 INFO  manager.MyListener - The element with locator-->By.id: makewas found
17:43:58 INFO  manager.MyListener - Start searching element by locator-->By.id: model
17:43:58 INFO  manager.MyListener - The element with locator-->By.id: modelwas found
17:43:58 INFO  manager.MyListener - Start searching element by locator-->By.id: year
17:43:58 INFO  manager.MyListener - The element with locator-->By.id: yearwas found
17:43:58 INFO  manager.MyListener - Start searching element by locator-->By.id: engine
17:43:58 INFO  manager.MyListener - The element with locator-->By.id: enginewas found
17:43:58 INFO  manager.MyListener - Start searching element by locator-->By.id: fuel
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: fuelwas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.xpath: .//option[@value = "Petrol"]
17:43:59 INFO  manager.MyListener - The element with locator-->By.xpath: .//option[@value = "Petrol"]was found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: gear
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: gearwas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.xpath: .//option[@value = "MT"]
17:43:59 INFO  manager.MyListener - The element with locator-->By.xpath: .//option[@value = "MT"]was found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: wheelsDrive
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: wheelsDrivewas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.xpath: .//option[@value = "AWD"]
17:43:59 INFO  manager.MyListener - The element with locator-->By.xpath: .//option[@value = "AWD"]was found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: doors
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: doorswas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: seats
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: seatswas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: class
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: classwas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: fuelConsumption
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: fuelConsumptionwas found
17:43:59 INFO  manager.MyListener - Start searching element by locator-->By.id: serialNumber
17:43:59 INFO  manager.MyListener - The element with locator-->By.id: serialNumberwas found
17:44:00 INFO  manager.MyListener - Start searching element by locator-->By.id: price
17:44:00 INFO  manager.MyListener - The element with locator-->By.id: pricewas found
17:44:00 INFO  manager.MyListener - Start searching element by locator-->By.id: distance
